folder,class,image_id,download_url,original_url,license,author,title
accordion,Accordion,0a02c648d24f39fb,https://c8.staticflickr.com/4/3417/3483631770_a47d834973_z.jpg,https://c4.staticflickr.com/4/3417/3483631770_0f4191f435_o.jpg,https://creativecommons.org/licenses/by/2.0/,Chris_Parfitt,Accordion Player - Spain
accordion,Accordion,173eda5586f0dc07,https://c3.staticflickr.com/4/3253/2665722121_f3297c903e_z.jpg?zz=1,https://farm8.staticflickr.com/3253/2665722121_c2d51b47b8_o.jpg,https://creativecommons.org/licenses/by/2.0/,SharonaGott,allison lovejoy
accordion,Accordion,1cd308dd54d1fd90,https://c8.staticflickr.com/5/4119/4860082104_a46b86c29a_z.jpg,https://farm1.staticflickr.com/4119/4860082104_b7ffdbe32e_o.jpg,https://creativecommons.org/licenses/by/2.0/,barockschloss,Becks Edgar
accordion,Accordion,216489e992cce2b6,https://c2.staticflickr.com/4/3544/3369363243_94fb76891d_z.jpg,https://farm7.staticflickr.com/3544/3369363243_76d0a83091_o.jpg,https://creativecommons.org/licenses/by/2.0/,Orin Zebest,Accordion to Me...
accordion,Accordion,25f64e9aca8971ea,https://c7.staticflickr.com/1/21/25835238_428eb26861_z.jpg,https://c3.staticflickr.com/1/21/25835238_428eb26861_o.jpg,https://creativecommons.org/licenses/by/2.0/,Zach Flanders,British Dave
accordion,Accordion,470765ac3f22b85c,https://c1.staticflickr.com/4/3501/3194358951_a668942b11_z.jpg,https://c5.staticflickr.com/4/3501/3194358951_3988bdf310_o.jpg,https://creativecommons.org/licenses/by/2.0/,Brian Solis,Counting Crows Live by Intel & PC.com - Charles Gillingham
accordion,Accordion,4f1602e1bc45800d,https://c5.staticflickr.com/2/1433/5119114613_3c8c928859_z.jpg,https://c6.staticflickr.com/2/1433/5119114613_0d8526717d_o.jpg,https://creativecommons.org/licenses/by/2.0/,John Bristowe,Ed Musters at TechDays Toronto 2010 Speaker Dinner
accordion,Accordion,62e2f86f8228662b,https://c6.staticflickr.com/1/45/157013525_2ae60f205e_z.jpg?zz=1,https://c4.staticflickr.com/1/45/157013525_2ae60f205e_o.jpg,https://creativecommons.org/licenses/by/2.0/,Delfí Roca,Belen amb lo seu acordió a l'estudi de Voloriu
accordion,Accordion,7a11d3905b6fc58b,https://c3.staticflickr.com/1/243/460263354_b7c434eb57_z.jpg?zz=1,https://c4.staticflickr.com/1/243/460263354_7ffaf2f3a7_o.jpg,https://creativecommons.org/licenses/by/2.0/,Sascha Pohflepp,Les Robots-Music
accordion,Accordion,7a29fb36410efcc4,https://c1.staticflickr.com/1/162/427515159_c356a86c8f_z.jpg,https://farm5.staticflickr.com/162/427515159_8147eb070f_o.jpg,https://creativecommons.org/licenses/by/2.0/,Kathleen Tyler Conklin,Serious Accordion Player_County Carlow2
accordion,Accordion,800d5e751f4adeb1,https://c4.staticflickr.com/5/4081/5415148312_9be3c7dc6f_z.jpg,https://farm2.staticflickr.com/4081/5415148312_36c7c47af2_o.jpg,https://creativecommons.org/licenses/by/2.0/,Joey deVilla,WP_000164
accordion,Accordion,8403dd62eb5f51da,https://c6.staticflickr.com/9/8048/8095507444_40ed669eef_z.jpg,https://c3.staticflickr.com/9/8048/8095507444_07c1b24c48_o.jpg,https://creativecommons.org/licenses/by/2.0/,Mark Turnauckas,Hot Wings Accordionist Closeup
accordion,Accordion,8a90edff9e8d885e,https://c1.staticflickr.com/9/8284/7783604300_2fdf1782ac_z.jpg,https://c7.staticflickr.com/9/8284/7783604300_f5f152c618_o.jpg,https://creativecommons.org/licenses/by/2.0/,Man Alive!,Edinburgh Fringe 2012
accordion,Accordion,8df0f79c1be144d5,https://c8.staticflickr.com/9/8302/7928557814_9536190a35_z.jpg,https://farm6.staticflickr.com/8302/7928557814_be0fd2a012_o.jpg,https://creativecommons.org/licenses/by/2.0/,Jitze Couperus,"For Oktoberfest, you gotta have a squeezebox and a baritone"
accordion,Accordion,91c4e85dd0511f1d,https://c7.staticflickr.com/6/5130/5232386992_c9c21ba739_z.jpg,https://c6.staticflickr.com/6/5130/5232386992_8b7659400f_o.jpg,https://creativecommons.org/licenses/by/2.0/,jim simonson,12.3.10 BnP-7867
accordion,Accordion,a75bd3ec4cd51c51,https://c8.staticflickr.com/6/5780/19961198494_18940e330a_z.jpg,https://farm2.staticflickr.com/5780/19961198494_2ac30d2d16_o.jpg,https://creativecommons.org/licenses/by/2.0/,Montclair Film Festival,PrincessBride_DD_ 004
accordion,Accordion,a80531a76936a34a,https://c1.staticflickr.com/6/5213/5509279661_713b101153_z.jpg,https://c3.staticflickr.com/6/5213/5509279661_40ba2488be_o.jpg,https://creativecommons.org/licenses/by/2.0/,RobertG NL,There's a man in our office playing an accordion. More on that tomorrow!
accordion,Accordion,b636d5cf1a486fc8,https://c2.staticflickr.com/8/7023/6778963903_d9fa3d3bb4_z.jpg,https://c1.staticflickr.com/8/7023/6778963903_4f45d20782_o.jpg,https://creativecommons.org/licenses/by/2.0/,"Jim, the Photographer",Sigma Alpha Iota Recital
accordion,Accordion,bb38e87f8edff17e,https://c7.staticflickr.com/2/1202/548996551_11a918ca13_z.jpg,https://c7.staticflickr.com/2/1202/548996551_627f674d45_o.jpg,https://creativecommons.org/licenses/by/2.0/,Sandra Cohen-Rose and   Colin Rose,Demonstration to Save BENS Deli
accordion,Accordion,de635c5d3ecd3c46,https://c1.staticflickr.com/4/3861/19151137210_ddf2de99c8_z.jpg,https://farm7.staticflickr.com/3861/19151137210_1a90196f75_o.jpg,https://creativecommons.org/licenses/by/2.0/,Thank you for visiting my page,Canada day around Calgary 2015
accordion,Accordion,df051a0847309c44,https://c8.staticflickr.com/5/4147/5068514744_8af6201a24_z.jpg,https://farm5.staticflickr.com/4147/5068514744_9765385bd9_o.jpg,https://creativecommons.org/licenses/by/2.0/,Thomassin Mickaël,Serious
accordion,Accordion,ea2a84f5d29be501,https://c2.staticflickr.com/5/4038/5076721866_794d2b3220_z.jpg,https://farm2.staticflickr.com/4038/5076721866_c750f0e1e2_o.jpg,https://creativecommons.org/licenses/by/2.0/,Marnie Joyce,20101009 New York Comic Con-5
accordion,Accordion,eb643f27a94fa744,https://c1.staticflickr.com/6/5698/20449111960_0d357c1a2e_z.jpg,https://farm5.staticflickr.com/5698/20449111960_ca083d65f2_o.jpg,https://creativecommons.org/licenses/by/2.0/,Peter Shanks,IMG_20150816_205046
accordion,Accordion,f9ef8a02c6067dc5,https://c7.staticflickr.com/5/4105/4837102202_b843c5678f_z.jpg,https://farm6.staticflickr.com/4105/4837102202_af271a4644_o.jpg,https://creativecommons.org/licenses/by/2.0/,Herb Neufeld,"Victoria, BC"
accordion,Accordion,03d1e9f36482bb99,,https://c2.staticflickr.com/8/7157/6722264447_3ede94f91e_o.jpg,https://creativecommons.org/licenses/by/2.0/,TapiF,tricordeon
accordion,Accordion,04c3f4588f502128,https://c4.staticflickr.com/5/4120/4771664233_1873eebbf9_z.jpg,https://c1.staticflickr.com/5/4120/4771664233_b252785ef4_o.jpg,https://creativecommons.org/licenses/by/2.0/,helena_is_here,"muzikant Choorstraat Utrecht, bij de boekenwinkel van Selexyz"
