folder,class,image_id,download_url,original_url,license,author,title
dagger,Dagger,01b9021aa05e6e46,https://c7.staticflickr.com/9/8306/7984527513_d5b1ca97a5_z.jpg,https://farm7.staticflickr.com/8306/7984527513_7e53ed1ecc_o.jpg,https://creativecommons.org/licenses/by/2.0/,Brett,Steven Kelly Litespeed Folder
dagger,Dagger,085622859f9b4eb2,https://c8.staticflickr.com/7/6149/5940889343_4047322d21_z.jpg,https://farm3.staticflickr.com/6149/5940889343_1aca788929_o.jpg,https://creativecommons.org/licenses/by/2.0/,morebyless,Knife
dagger,Dagger,096c39dfb17068cf,https://c2.staticflickr.com/4/3357/3448569297_866e88b85c_z.jpg,https://c8.staticflickr.com/4/3357/3448569297_aa52cf6b82_o.jpg,https://creativecommons.org/licenses/by/2.0/,Cliff,D-Guard Bowie Knife
dagger,Dagger,0d854d62b14b9b92,https://c4.staticflickr.com/6/5064/5661665361_39058e0166_z.jpg,https://farm3.staticflickr.com/5064/5661665361_ca75257d7e_o.jpg,https://creativecommons.org/licenses/by/2.0/,seb luimeme,Scalpel pirate G
dagger,Dagger,0eb94bae033db704,https://c7.staticflickr.com/3/2524/3973547539_4ee6d583c1_z.jpg,https://farm5.staticflickr.com/2524/3973547539_07987362b8_o.jpg,https://creativecommons.org/licenses/by/2.0/,"vasse nicolas,antoine",1767 French Infantry tropper's sword called Briquet
dagger,Dagger,1228bfe2f3dc2d29,https://c7.staticflickr.com/5/4076/4824907360_065fd26ddb_z.jpg,https://c2.staticflickr.com/5/4076/4824907360_71f0200769_o.jpg,https://creativecommons.org/licenses/by/2.0/,andy carter,Made by Lance Ockenden
dagger,Dagger,1ada167e2d40c238,https://c3.staticflickr.com/9/8232/8352932113_caa4dacd4e_z.jpg,https://c1.staticflickr.com/9/8232/8352932113_17f38586cf_o.jpg,https://creativecommons.org/licenses/by/2.0/,Reg Natarajan,Leatherman CX33Tx
dagger,Dagger,1b624745a56db0f5,https://c3.staticflickr.com/4/3797/10458150525_e403234713_z.jpg,https://farm6.staticflickr.com/3797/10458150525_3c023ac3ae_o.jpg,https://creativecommons.org/licenses/by/2.0/,Hiltibold,Archäologiemuseum Schloss Eggenberg (Joanneum)
dagger,Dagger,2454965d07c8a9b3,https://c7.staticflickr.com/6/5029/5634492998_65a262b202_z.jpg,https://farm4.staticflickr.com/5029/5634492998_5988843ab3_o.jpg,https://creativecommons.org/licenses/by/2.0/,Yortw,Day One Hundred and Five - Elven Fighting Knives
dagger,Dagger,25beaca253df08d1,https://c8.staticflickr.com/1/23/32707609_1613fd281c_z.jpg?zz=1,https://farm2.staticflickr.com/23/32707609_1613fd281c_o.jpg,https://creativecommons.org/licenses/by/2.0/,dvs,Pocketknife
dagger,Dagger,279556606656ca95,https://c8.staticflickr.com/4/3794/10791930206_36eb30f75f_z.jpg,https://farm6.staticflickr.com/3794/10791930206_34b4f75f73_o.jpg,https://creativecommons.org/licenses/by/2.0/,luck_s,Haiku hinderer
dagger,Dagger,2aa7e1dd0d739434,https://c4.staticflickr.com/9/8339/8218857065_94b7830ea1_z.jpg,https://farm5.staticflickr.com/8339/8218857065_518911b06f_o.jpg,https://creativecommons.org/licenses/by/2.0/,Mchandler1991,MIDN's Dirk Blade
dagger,Dagger,3383f02d0c39a9c2,https://c6.staticflickr.com/3/2610/4120473355_4d4b546d64_z.jpg,https://farm3.staticflickr.com/2610/4120473355_82835e42cf_o.jpg,https://creativecommons.org/licenses/by/2.0/,Xuan Che,celts - hochdorf dagger with gold foil
dagger,Dagger,36214fe6cfba1273,https://c4.staticflickr.com/3/2882/12112978146_ffa44d5fcb_z.jpg,https://farm4.staticflickr.com/2882/12112978146_bbe381b93f_o.jpg,https://creativecommons.org/licenses/by/2.0/,luck_s,Xm 566
