folder,class,image_id,download_url,original_url,license,author,title
jug,Jug,079012bc764b139b,https://c5.staticflickr.com/2/1245/5168936999_9c62031584_z.jpg,https://c4.staticflickr.com/2/1245/5168936999_61df81ac54_o.jpg,https://creativecommons.org/licenses/by/2.0/,Naval History &amp; Heritage Command,"88-215-A Gravy Boat, USF Constitution"
jug,Jug,0c9b2fa4f623f229,https://c6.staticflickr.com/9/8287/7732640476_36eeebff23_z.jpg,https://c2.staticflickr.com/9/8287/7732640476_d903661c88_o.jpg,https://creativecommons.org/licenses/by/2.0/,Carol,Old Sturbridge Village
jug,Jug,1beff2cde64b62ab,https://c8.staticflickr.com/6/5008/5246617962_616a55ce09_z.jpg,https://c4.staticflickr.com/6/5008/5246617962_a7116666ee_o.jpg,https://creativecommons.org/licenses/by/2.0/,PRCC88,CIMG6089
jug,Jug,1d7929b66a611ea8,https://c6.staticflickr.com/7/6214/6317035320_736a90aec8_z.jpg,https://c1.staticflickr.com/7/6214/6317035320_729cb7fce8_o.jpg,https://creativecommons.org/licenses/by/2.0/,&gt;littleyiye&lt;,096
jug,Jug,29a533ddc9a19a46,https://c4.staticflickr.com/1/664/21574331225_7c8e3bbfbd_z.jpg,https://farm7.staticflickr.com/664/21574331225_8bb03428e9_o.jpg,https://creativecommons.org/licenses/by/2.0/,Jean-Pierre Dalbéra,Vase art nouveau (Musée de l'île-de-France)
jug,Jug,2e5f02731ae7036d,https://c8.staticflickr.com/4/3695/11320778085_cf03354b41_z.jpg,https://c6.staticflickr.com/4/3695/11320778085_425730c176_o.jpg,https://creativecommons.org/licenses/by/2.0/,sabin paul croce,poterie
jug,Jug,3899c607aca2a85c,https://c8.staticflickr.com/7/6172/6218445983_bec668497b_z.jpg,https://c5.staticflickr.com/7/6172/6218445983_41e08e9e4a_o.jpg,https://creativecommons.org/licenses/by/2.0/,Newtown grafitti,"The Etruscans, an Exhibition"
jug,Jug,3bd3c8b72bbf15ca,https://c6.staticflickr.com/8/7705/17909017672_a22481f46c_z.jpg,https://c3.staticflickr.com/8/7705/17909017672_9036a6f1c0_o.jpg,https://creativecommons.org/licenses/by/2.0/,Eric.Ray,transparent  293/365
jug,Jug,560d6a16554f6a06,https://c7.staticflickr.com/7/6035/6307151365_59028848d4_z.jpg,https://farm7.staticflickr.com/6035/6307151365_1721b993eb_o.jpg,https://creativecommons.org/licenses/by/2.0/,Steve Johnson,White Milk Jug
jug,Jug,582e1384a0f40173,https://c7.staticflickr.com/1/84/207928100_900e21d929_z.jpg,https://farm4.staticflickr.com/84/207928100_900e21d929_o.jpg,https://creativecommons.org/licenses/by/2.0/,Scott Chacon,Kazuri Pots
jug,Jug,6bc17e16228c12fb,https://c2.staticflickr.com/8/7157/6541786335_2dc6d0aae7_z.jpg,https://c4.staticflickr.com/8/7157/6541786335_b22447ccfa_o.jpg,https://creativecommons.org/licenses/by/2.0/,Emma,Birthday flowers from Moonflower Florist in Greytown
jug,Jug,6bc56f8366132974,https://c4.staticflickr.com/8/7301/8735922214_8165669d22_z.jpg,https://farm5.staticflickr.com/7301/8735922214_c36566da97_o.jpg,https://creativecommons.org/licenses/by/2.0/,Breville USA,Midori Sour_1of3
